gem,GEMglTexParameteri,GEMglTexParameteri,,,openGL wrapper,,[[gemgl]]
gem,GEMglTranslated,GEMglTranslated,,,openGL wrapper,,[[gemgl]]
gem,GEMglTranslatef,GEMglTranslatef,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex2d,GEMglVertex2d,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex2dv,GEMglVertex2dv,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex2f,GEMglVertex2f,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex2fv,GEMglVertex2fv,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex2i,GEMglVertex2i,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex2iv,GEMglVertex2iv,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex2s,GEMglVertex2s,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex2sv,GEMglVertex2sv,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex3d,GEMglVertex3d,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex3dv,GEMglVertex3dv,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex3f,GEMglVertex3f,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex3fv,GEMglVertex3fv,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex3i,GEMglVertex3i,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex3iv,GEMglVertex3iv,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex3s,GEMglVertex3s,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex3sv,GEMglVertex3sv,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex4d,GEMglVertex4d,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex4dv,GEMglVertex4dv,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex4f,GEMglVertex4f,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex4fv,GEMglVertex4fv,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex4i,GEMglVertex4i,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex4iv,GEMglVertex4iv,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex4s,GEMglVertex4s,,,openGL wrapper,,[[gemgl]]
gem,GEMglVertex4sv,GEMglVertex4sv,,,openGL wrapper,,[[gemgl]]
gem,GEMglViewport,GEMglViewport,,,openGL wrapper,,[[gemgl]]
cyclone,+=~,+=~,,,math,,[[message]]
cyclone,comment,comment,,,GUI,,[[message]]
cyclone,flush,flush,,,MIDI,,[[message]]
cyclone,mousefilter,mousefilter,,,interface,,[[message]]
cyclone,MouseState,MouseState,,,interface,,[[message]]
cyclone,xbendin,xbendin,,,MIDI,,[[message]]
cyclone,linedrive,linedrive,,,,,[[message]]
ggee,rtout,rtout,,,,,[[message]]
ggee,sinh (ggee),sinh,,,,,[[message]]
pdmtl,convert.lightfreq2wave,convert.lightfreq2wave,,,convert edit,,[[message]]
pdmtl,convert.lightwave2freq,convert.lightwave2freq,,,convert edit,,[[message]]
pdmtl,convert.sound.freq2wave,convert.sound.freq2wave,,,convert edit,,[[message]]
pdmtl,convert.sound.wave2freq,convert.sound.wave2freq,,,convert edit,,[[message]]
pdmtl,data.matrix,data.matrix,,,data edit,,[[message]]
pdmtl,gems.multi.crop,gems.multi.crop,,,gems edit,,[[message]]
pdmtl,gui.button.color,gui.button.color,,,GUI edit,,[[message]]
pdmtl,gui.popup ,gui.popup ,,,GUI edit,,[[message]]
pdmtl,input.key.name.learn,input.key.name.learn,,,input edit,,[[message]]
pdmtl,list.wait ,list.wait ,,,list edit,,[[message]]
pdmtl,musical.bars,musical.bars,,,,,[[message]]
pdmtl,musical.cycle5,musical.cycle5,,,musical edit,,[[message]]
pdmtl,musical.form,musical.form,,,musical edit,,[[message]]
pdmtl,musical.m2harm,musical.m2harm,,,musical edit,,[[message]]
pdmtl,musical.note.index,musical.note.index,,,musical edit,,[[message]]
pdmtl,musical.octava,musical.octava,,,musical edit,,[[message]]
pdmtl,number.prime,number.prime,,,number edit,,[[message]]
pdmtl,random.delay,random.delay,,,random edit,,[[message]]
pdmtl,sample.adsr,sample.adsr,,,sample edit,,[[message]]
pdmtl,sample.adsr_,sample.adsr_,,,sample edit,,[[message]]
pdmtl,sample.pitch,sample.pitch,,,sample edit,,[[message]]
pdmtl,sample.pitch_,sample.pitch_,,,sample edit,,[[message]]
pdmtl,scale.loga,scale.loga,,,scale edit,,[[message]]
pdmtl,seq.every,seq.every,,,seq edit,,[[message]]
pdmtl,seq.liner,seq.liner,,,seq edit,,[[message]]
cyclone,asinh~,asinh~,,,signal math,,[[signal]]
cyclone,atan~,atan~,,,signal math,,[[signal]]
cyclone,bitxor~,bitxor~,,,signal math,,[[signal]]
cyclone,Clip~ (cyclone),Clip~,,,signal math,,[[signal]]
cyclone,delay~,delay~,,,delay,,[[signal]]
cyclone,framedelta~,framedelta~,,,signal math,,[[signal]]
cyclone,poltocar~,poltocar~,,,signal math,,[[signal]]
mjlib,marimba~,marimba~,,,"audio oscillators, tables",,[[signal]]
pdmtl,fx.gate.noise_~,fx.gate.noise_~,,,fx edit,,[[signal]]
pdmtl,fx.gate.noise~,fx.gate.noise~,,,fx edit,,[[signal]]
pdmtl,synth.creator~,synth.creator~,,,synth edit,,[[signal]]
pdmtl,table.play~,table.play~,,,table edit,,[[signal]]
percolate,bamboo~,bamboo~,,,"audio oscillators, tables",,[[signal]]
percolate,blotar~,blotar~,,,"audio oscillators, tables",,[[signal]]
percolate,bowed~,bowed~,,,"audio oscillators, tables",,[[signal]]
percolate,bowedbar~,bowedbar~,,,"audio oscillators, tables",,[[signal]]
percolate,brass~,brass~,,,"audio oscillators, tables",,[[signal]]
percolate,cabasa~,cabasa~,,,"audio oscillators, tables",,[[signal]]
percolate,escalator~,escalator~,,,"audio oscillators, tables",,[[signal]]
percolate,flute~,flute~,,,"audio oscillators, tables",,[[signal]]
percolate,guiro~,guiro~,,,"audio oscillators, tables",,[[signal]]
percolate,scrub~,scrub~,,,"audio oscillators, tables",,[[signal]]
percolate,vibraphone~,vibraphone~,,,"audio oscillators, tables",,[[signal]]
bsaylor,partconv~,partconv~,,,,,[[signal]]
bsaylor,pvoc~,pvoc~,,,,,[[signal]]
bsaylor,susloop~,susloop~,,,,,[[signal]]
bsaylor,svf~,svf~,,,,,[[signal]]
bsaylor,zhzxh~,zhzxh~,,,,,[[signal]]
oscx,OSC,OSC,,,osc,,
rradical,OSCprepend,OSCprepend,,,,,
rradical,rrad.chorus~,rrad.chorus~,,,dsp,,
rradical,rrad.evo33,rrad.evo33,,,,,
rradical,rrad.evo33b,rrad.evo33b,,,,,
rradical,rrad.scale,rrad.scale,,,,,
rradical,rrad.split~,rrad.split~,,,dsp,,
pmpd,pmpd,pmpd,,,physical modelling,,
ggee,atan2~,atan2~,,,signal math,,
rtc,16step-seq,16step-seq,,,real time composition,,
rtc,ED-rhythm,ED-rhythm,,,real time composition,,
rtc,ED-trans,ED-trans,,,real time composition,,
rtc,ED2EP,ED2EP,,,real time composition,,
rtc,Lround,Lround,,,real time composition,,
rtc,VolAmb,VolAmb,,,real time composition,,
rtc,alea-rhythm,alea-rhythm,,,real time composition
rtc,anti-interval,anti-interval,,,real time composition
rtc,anti-octave&prime,anti-octave&prime,,,real time composition
rtc,anti-octave,anti-octave,,,real time composition
rtc,anti-osc,anti-osc,,,real time composition
rtc,between-lin,between-lin,,,real time composition
rtc,between-log,between-log,,,real time composition
rtc,between-variations,between-variations,,,real time composition
rtc,brown-melody,brown-melody,,,real time composition
rtc,brown-rhythm,brown-rhythm,,,real time composition
rtc,brownian,brownian,,,real time composition
rtc,butfirst,butfirst,,,real time composition
rtc,butlast,butlast,,,real time composition
rtc,check-octaves,check-octaves,,,real time composition
rtc,check-row,check-row,,,real time composition
rtc,choice-rhythm,choice-rhythm,,,real time composition
rtc,choose,choose,,,real time composition
rtc,choose-intervals,choose-intervals,,,real time composition
rtc,count-bang,count-bang,,,real time composition
rtc,cp-pan~,cp-pan~,,,real time composition
rtc,cresc-decresc,cresc-decresc,,,real time composition
rtc,crossfade~,crossfade~,,,real time composition
rtc,first,first,,,real time composition
rtc,frq2note,frq2note,,,real time composition
rtc,geom,geom,,,real time composition
rtc,grid-rhythm,grid-rhythm,,,real time composition
rtc,group-rhythm,group-rhythm,,,real time composition
rtc,group-rhythm2,group-rhythm2,,,real time composition
rtc,groups,groups,,,real time composition
rtc,infinity-row,infinity-row,,,real time composition
rtc,int-or-float,int-or-float,,,real time composition
rtc,intv2ratio,intv2ratio,,,real time composition
rtc,last,last,,,real time composition
rtc,line2,line2,,,real time composition
rtc,make-ED-scale,make-ED-scale,,,real time composition
rtc,make-choice-list,make-choice-list,,,real time composition
rtc,make-scale,make-scale,,,real time composition
rtc,make-trans-scale,make-trans-scale,,,real time composition
rtc,markov-harmony,markov-harmony,,,real time composition
rtc,markov,markov,,,real time composition
rtc,markov-rhythm,markov-rhythm,,,real time composition
rtc,matrix12,matrix12,,,real time composition
rtc,metro-dev%,metro-dev%,,,real time composition
rtc,ms2sec,ms2sec,,,real time composition
rtc,multiple,multiple,,,real time composition
rtc,neutral-harmony,neutral-harmony,,,real time composition
rtc,nname,nname,,,real time composition
rtc,normalize-row,normalize-row,,,real time composition
rtc,note2cents,note2cents,,,real time composition
rtc,note2frq,note2frq,,,real time composition
rtc,note2pitch,note2pitch,,,real time composition
rtc,note2st,note2st,,,real time composition
rtc,panning,panning,,,real time composition
rtc,periodic,periodic,,,real time composition
rtc,permutate-row,permutate-row,,,real time composition
rtc,permute,permute,,,real time composition
rtc,pitch-from-intervals,pitch-from-intervals,,,real time composition
rtc,pitch-from-row,pitch-from-row,,,real time composition
rtc,pitch2note,pitch2note,,,real time composition
rtc,play-samp~,play-samp~,,,real time composition
rtc,play2,play2,,,real time composition
rtc,random-ramp,random-ramp,,,real time composition
rtc,random-ramp-urn,random-ramp-urn,,,real time composition
rtc,random-row,random-row,,,real time composition
rtc,ratio,ratio,,,real time composition
rtc,ratio2intv,ratio2intv,,,real time composition
rtc,repchord-rhythm,repchord-rhythm,,,real time composition
rtc,repeat-ED,repeat-ED,,,real time composition
rtc,rit-acc,rit-acc,,,real time composition
rtc,rota,rota,,,real time composition
rtc,rotate,rotate,,,real time composition
rtc,row-modus,row-modus,,,real time composition
rtc,samp10~,samp10~,,,real time composition
rtc,scale-changer,scale-changer,,,real time composition
rtc,schweller,schweller,,,real time composition
rtc,scramble,scramble,,,real time composition
rtc,sel-princ,sel-princ,,,real time composition
rtc,sequence,sequence,,,real time composition
rtc,serial-rhythm,serial-rhythm,,,real time composition
rtc,series,series,,,real time composition
rtc,show-pitchclass,show-pitchclass,,,real time composition
rtc,smooth-line,smooth-line,,,real time composition
rtc,sneak,sneak,,,real time composition
rtc,sneak-random,sneak-random,,,real time composition
rtc,sneak-rhythm,sneak-rhythm,,,real time composition
rtc,sqrt-pan~,sqrt-pan~,,,real time composition
rtc,st2pitch,st2pitch,,,real time composition
rtc,super-rhythm,super-rhythm,,,real time composition
rtc,trans-exp,trans-exp,,,real time composition
rtc,trans,trans,,,real time composition
rtc,trans-lin,trans-lin,,,real time composition
rtc,trans-log,trans-log,,,real time composition
rtc,transp-pitch,transp-pitch,,,real time composition
rtc,transpose-row,transpose-row,,,real time composition
rtc,urne,urne,,,real time composition
rtc,wave-rhythm,wave-rhythm,,,real time composition
rtc,xrandom,xrandom,,,real time composition
unauthorized,graphic-mp3amp~,graphic-mp3amp~,,,mp3
unauthorized,mp3amp~,mp3amp~,,,mp3
unauthorized,mp3cast~,mp3cast~,,,mp3
unauthorized,mp3live~,mp3live~,,,mp3
unauthorized,mp3write~,mp3write~,,,mp3
unauthorized,pianoroll,pianoroll,,,GUI
